year,state,county,FIPS,candidate,party,candidatevotes,totalvotes,relative_votes
2016,Illinois,Gallatin,17059,Donald Trump,republican,1942.0,2707,74.72104655636785
2016,Illinois,Greene,17061,Hillary Clinton,democrat,1205.0,5585,22.523364485981308
2016,Illinois,Greene,17061,Donald Trump,republican,4145.0,5585,77.47663551401871
2016,Illinois,Grundy,17063,Hillary Clinton,democrat,8065.0,23237,37.478507365583894
2016,Illinois,Grundy,17063,Donald Trump,republican,13454.0,23237,62.521492634416106
2016,Illinois,Hamilton,17065,Hillary Clinton,democrat,802.0,4166,20.009980039920162
2016,Illinois,Hamilton,17065,Donald Trump,republican,3206.0,4166,79.99001996007983
2016,Illinois,Hancock,17067,Hillary Clinton,democrat,2139.0,9121,24.962072587233052
2016,Illinois,Hancock,17067,Donald Trump,republican,6430.0,9121,75.03792741276695
2016,Illinois,Hardin,17069,Hillary Clinton,democrat,420.0,2148,20.260492040520987
2016,Illinois,Hardin,17069,Donald Trump,republican,1653.0,2148,79.73950795947901
2016,Illinois,Henderson,17071,Hillary Clinton,democrat,1155.0,3518,34.894259818731115
2016,Illinois,Henderson,17071,Donald Trump,republican,2155.0,3518,65.1057401812689
2016,Illinois,Henry,17073,Hillary Clinton,democrat,8871.0,24643,38.812565628281405
2016,Illinois,Henry,17073,Donald Trump,republican,13985.0,24643,61.187434371718595
2016,Illinois,Iroquois,17075,Hillary Clinton,democrat,2504.0,13064,20.43414395299494
2016,Illinois,Iroquois,17075,Donald Trump,republican,9750.0,13064,79.56585604700506
2016,Illinois,Jackson,17077,Hillary Clinton,democrat,11634.0,24617,51.759576455932724
2016,Illinois,Jackson,17077,Donald Trump,republican,10843.0,24617,48.240423544067276
2016,Illinois,Jasper,17079,Hillary Clinton,democrat,924.0,5136,18.86099203919167
2016,Illinois,Jasper,17079,Donald Trump,republican,3975.0,5136,81.13900796080833
2016,Illinois,Jefferson,17081,Hillary Clinton,democrat,4425.0,16999,27.45037220843673
2016,Illinois,Jefferson,17081,Donald Trump,republican,11695.0,16999,72.54962779156328
2016,Illinois,Jersey,17083,Hillary Clinton,democrat,2679.0,10991,25.69291263067037
2016,Illinois,Jersey,17083,Donald Trump,republican,7748.0,10991,74.30708736932962
2016,Illinois,Jo Daviess,17085,Hillary Clinton,democrat,4462.0,11334,42.161957856940376
2016,Illinois,Jo Daviess,17085,Donald Trump,republican,6121.0,11334,57.83804214305962
2016,Illinois,Johnson,17087,Hillary Clinton,democrat,1142.0,6089,19.72025556898636
2016,Illinois,Johnson,17087,Donald Trump,republican,4649.0,6089,80.27974443101364
2016,Illinois,Kane,17089,Hillary Clinton,democrat,103665.0,199314,55.614568747686405
2016,Illinois,Kane,17089,Donald Trump,republican,82734.0,199314,44.385431252313595
2016,Illinois,Kankakee,17091,Hillary Clinton,democrat,18971.0,47305,43.01814058956917
2016,Illinois,Kankakee,17091,Donald Trump,republican,25129.0,47305,56.98185941043084
2016,Illinois,Kendall,17093,Hillary Clinton,democrat,24884.0,53447,49.92276055772896
2016,Illinois,Kendall,17093,Donald Trump,republican,24961.0,53447,50.07723944227104
2016,Illinois,Knox,17095,Hillary Clinton,democrat,10083.0,22243,48.42939481268012
2016,Illinois,Knox,17095,Donald Trump,republican,10737.0,22243,51.57060518731989
2016,Illinois,Lake,17097,Hillary Clinton,democrat,171095.0,303520,60.91781729105397
2016,Illinois,Lake,17097,Donald Trump,republican,109767.0,303520,39.082182708946036
2016,Illinois,LaSalle,17099,Hillary Clinton,democrat,19543.0,49743,42.271586779719684
2016,Illinois,LaSalle,17099,Donald Trump,republican,26689.0,49743,57.72841322028032
2016,Illinois,Lawrence,17101,Hillary Clinton,democrat,1290.0,6094,22.19927723283428
2016,Illinois,Lawrence,17101,Donald Trump,republican,4521.0,6094,77.80072276716572
2016,Illinois,Lee,17103,Hillary Clinton,democrat,5528.0,15489,39.09476661951909
2016,Illinois,Lee,17103,Donald Trump,republican,8612.0,15489,60.90523338048091
2016,Illinois,Livingston,17105,Hillary Clinton,democrat,4023.0,15269,28.269271309113908
2016,Illinois,Livingston,17105,Donald Trump,republican,10208.0,15269,71.7307286908861
2016,Illinois,Logan,17107,Hillary Clinton,democrat,3313.0,12401,28.823734122150693
2016,Illinois,Logan,17107,Donald Trump,republican,8181.0,12401,71.17626587784932
2016,Illinois,McDonough,17109,Hillary Clinton,democrat,5288.0,13092,43.76396590250766
2016,Illinois,McDonough,17109,Donald Trump,republican,6795.0,13092,56.23603409749234
2016,Illinois,McHenry,17111,Hillary Clinton,democrat,60803.0,141750,45.91851376354643
2016,Illinois,McHenry,17111,Donald Trump,republican,71612.0,141750,54.08148623645357
2016,Illinois,McLean,17113,Hillary Clinton,democrat,36196.0,79835,49.291190609126694
2016,Illinois,McLean,17113,Donald Trump,republican,37237.0,79835,50.708809390873306
2016,Illinois,Macon,17115,Hillary Clinton,democrat,18343.0,48060,40.57377955716782
2016,Illinois,Macon,17115,Donald Trump,republican,26866.0,48060,59.42622044283218
2016,Illinois,Macoupin,17117,Hillary Clinton,democrat,6689.0,22360,31.83570510684879
2016,Illinois,Macoupin,17117,Donald Trump,republican,14322.0,22360,68.16429489315121
2016,Illinois,Madison,17119,Hillary Clinton,democrat,50587.0,130179,41.78085020276353
2016,Illinois,Madison,17119,Donald Trump,republican,70490.0,130179,58.21914979723647
2016,Illinois,Marion,17121,Hillary Clinton,democrat,4369.0,17074,26.922602908553124
2016,Illinois,Marion,17121,Donald Trump,republican,11859.0,17074,73.07739709144688
2016,Illinois,Marshall,17123,Hillary Clinton,democrat,1789.0,5984,32.09544312881234
2016,Illinois,Marshall,17123,Donald Trump,republican,3785.0,5984,67.90455687118765
2016,Illinois,Mason,17125,Hillary Clinton,democrat,2014.0,6486,33.16864295125165
2016,Illinois,Mason,17125,Donald Trump,republican,4058.0,6486,66.83135704874836
2016,Illinois,Massac,17127,Hillary Clinton,democrat,1558.0,6683,24.32854465958776
2016,Illinois,Massac,17127,Donald Trump,republican,4846.0,6683,75.67145534041224
2016,Illinois,Menard,17129,Hillary Clinton,democrat,1817.0,6515,30.042989417989418
2016,Illinois,Menard,17129,Donald Trump,republican,4231.0,6515,69.95701058201057
2016,Illinois,Mercer,17131,Hillary Clinton,democrat,3071.0,8525,38.98197512058898
2016,Illinois,Mercer,17131,Donald Trump,republican,4807.0,8525,61.01802487941102
2016,Illinois,Monroe,17133,Hillary Clinton,democrat,5535.0,19354,30.472362915657342
2016,Illinois,Monroe,17133,Donald Trump,republican,12629.0,19354,69.52763708434266
2016,Illinois,Montgomery,17135,Hillary Clinton,democrat,3504.0,12978,28.877534201417504
2016,Illinois,Montgomery,17135,Donald Trump,republican,8630.0,12978,71.1224657985825
2016,Illinois,Morgan,17137,Hillary Clinton,democrat,4696.0,14800,34.09817020040662
2016,Illinois,Morgan,17137,Donald Trump,republican,9076.0,14800,65.90182979959336
2016,Illinois,Moultrie,17139,Hillary Clinton,democrat,1481.0,6283,24.94946091644205
2016,Illinois,Moultrie,17139,Donald Trump,republican,4455.0,6283,75.05053908355795
2016,Illinois,Ogle,17141,Hillary Clinton,democrat,8050.0,24193,35.93429158110883
2016,Illinois,Ogle,17141,Donald Trump,republican,14352.0,24193,64.06570841889118
2016,Illinois,Peoria,17143,Hillary Clinton,democrat,38060.0,78503,51.64669642978302
2016,Illinois,Peoria,17143,Donald Trump,republican,35633.0,78503,48.35330357021698
2016,Illinois,Perry,17145,Hillary Clinton,democrat,2462.0,9853,26.42481485456692
2016,Illinois,Perry,17145,Donald Trump,republican,6855.0,9853,73.57518514543308
2016,Illinois,Piatt,17147,Hillary Clinton,democrat,2645.0,9008,31.94830293513709
2016,Illinois,Piatt,17147,Donald Trump,republican,5634.0,9008,68.05169706486289
2016,Illinois,Pike,17149,Hillary Clinton,democrat,1413.0,7530,19.715362076182505
2016,Illinois,Pike,17149,Donald Trump,republican,5754.0,7530,80.2846379238175
2016,Illinois,Pope,17151,Hillary Clinton,democrat,375.0,2142,18.265952264978086
2016,Illinois,Pope,17151,Donald Trump,republican,1678.0,2142,81.73404773502193
2016,Illinois,Pulaski,17153,Hillary Clinton,democrat,962.0,2735,36.480849450132716
2016,Illinois,Pulaski,17153,Donald Trump,republican,1675.0,2735,63.51915054986728
2016,Illinois,Putnam,17155,Hillary Clinton,democrat,1147.0,3111,39.361702127659576
2016,Illinois,Putnam,17155,Donald Trump,republican,1767.0,3111,60.638297872340424
2016,Illinois,Randolph,17157,Hillary Clinton,democrat,3439.0,14194,25.545981280641808
2016,Illinois,Randolph,17157,Donald Trump,republican,10023.0,14194,74.45401871935819
2016,Illinois,Richland,17159,Hillary Clinton,democrat,1584.0,7684,21.63047931175748
2016,Illinois,Richland,17159,Donald Trump,republican,5739.0,7684,78.36952068824252
2016,Illinois,Rock Island,17161,Hillary Clinton,democrat,32298.0,63994,54.46910415542364
2016,Illinois,Rock Island,17161,Donald Trump,republican,26998.0,63994,45.53089584457637
2016,Illinois,St. Clair,17163,Hillary Clinton,democrat,60756.0,120580,53.009693490267246
2016,Illinois,St. Clair,17163,Donald Trump,republican,53857.0,120580,46.990306509732754
2016,Illinois,Saline,17165,Hillary Clinton,democrat,2572.0,11384,23.7094395280236
2016,Illinois,Saline,17165,Donald Trump,republican,8276.0,11384,76.2905604719764
2016,Illinois,Sangamon,17167,Hillary Clinton,democrat,40907.0,98373,45.02647191555404
2016,Illinois,Sangamon,17167,Donald Trump,republican,49944.0,98373,54.97352808444596
2016,Illinois,Schuyler,17169,Hillary Clinton,democrat,1075.0,3828,29.86940816893582
2016,Illinois,Schuyler,17169,Donald Trump,republican,2524.0,3828,70.13059183106418
2016,Illinois,Scott,17171,Hillary Clinton,democrat,535.0,2608,21.391443422630946
2016,Illinois,Scott,17171,Donald Trump,republican,1966.0,2608,78.60855657736906
2016,Illinois,Shelby,17173,Hillary Clinton,democrat,2288.0,11010,21.755253399258343
2016,Illinois,Shelby,17173,Donald Trump,republican,8229.0,11010,78.24474660074165
2016,Illinois,Stark,17175,Hillary Clinton,democrat,751.0,2743,29.695531830763148
2016,Illinois,Stark,17175,Donald Trump,republican,1778.0,2743,70.30446816923686
2016,Illinois,Stephenson,17177,Hillary Clinton,democrat,7768.0,20343,41.20736300461514
2016,Illinois,Stephenson,17177,Donald Trump,republican,11083.0,20343,58.79263699538485
2016,Illinois,Tazewell,17179,Hillary Clinton,democrat,20685.0,64400,34.82792295258621
2016,Illinois,Tazewell,17179,Donald Trump,republican,38707.0,64400,65.1720770474138
2016,Illinois,Union,17181,Hillary Clinton,democrat,2402.0,8537,29.3212890625
2016,Illinois,Union,17181,Donald Trump,republican,5790.0,8537,70.6787109375
2016,Illinois,Vermilion,17183,Hillary Clinton,democrat,10039.0,30570,34.467486094898035
2016,Illinois,Vermilion,17183,Donald Trump,republican,19087.0,30570,65.53251390510195
2016,Illinois,Wabash,17185,Hillary Clinton,democrat,1151.0,5464,22.143131973836088
2016,Illinois,Wabash,17185,Donald Trump,republican,4047.0,5464,77.85686802616391
2016,Illinois,Warren,17187,Hillary Clinton,democrat,2987.0,7807,41.13191958138254
2016,Illinois,Warren,17187,Donald Trump,republican,4275.0,7807,58.86808041861746
2016,Illinois,Washington,17189,Hillary Clinton,democrat,1448.0,7427,20.629719333238352
2016,Illinois,Washington,17189,Donald Trump,republican,5571.0,7427,79.37028066676163
2016,Illinois,Wayne,17191,Hillary Clinton,democrat,1048.0,8261,13.07548346849657
2016,Illinois,Wayne,17191,Donald Trump,republican,6967.0,8261,86.92451653150343
2016,Illinois,White,17193,Hillary Clinton,democrat,1412.0,7335,20.02268859897901
2016,Illinois,White,17193,Donald Trump,republican,5640.0,7335,79.97731140102098
2016,Illinois,Whiteside,17195,Hillary Clinton,democrat,11035.0,25582,46.659619450317116
2016,Illinois,Whiteside,17195,Donald Trump,republican,12615.0,25582,53.340380549682884
2016,Illinois,Will,17197,Hillary Clinton,democrat,151927.0,300904,53.37382793424838
2016,Illinois,Will,17197,Donald Trump,republican,132720.0,300904,46.62617206575162
2016,Illinois,Williamson,17199,Hillary Clinton,democrat,8581.0,31852,28.46008424264535
2016,Illinois,Williamson,17199,Donald Trump,republican,21570.0,31852,71.53991575735466
2016,Illinois,Winnebago,17201,Hillary Clinton,democrat,55713.0,118376,50.03996874354437
2016,Illinois,Winnebago,17201,Donald Trump,republican,55624.0,118376,49.96003125645563
2016,Illinois,Woodford,17203,Hillary Clinton,democrat,5092.0,19864,27.82665719438221
2016,Illinois,Woodford,17203,Donald Trump,republican,13207.0,19864,72.17334280561779
2016,Indiana,Adams,18001,Hillary Clinton,democrat,2805.0,13090,22.524692845097565
2016,Indiana,Adams,18001,Donald Trump,republican,9648.0,13090,77.47530715490244
2016,Indiana,Allen,18003,Hillary Clinton,democrat,55382.0,147137,39.7539336166303
2016,Indiana,Allen,18003,Donald Trump,republican,83930.0,147137,60.2460663833697
2016,Indiana,Bartholomew,18005,Hillary Clinton,democrat,9841.0,32490,32.28568616515207
2016,Indiana,Bartholomew,18005,Donald Trump,republican,20640.0,32490,67.71431383484794
2016,Indiana,Benton,18007,Hillary Clinton,democrat,860.0,3666,25.007269555103232
2016,Indiana,Benton,18007,Donald Trump,republican,2579.0,3666,74.99273044489678
2016,Indiana,Blackford,18009,Hillary Clinton,democrat,1243.0,4839,27.062921837578926
2016,Indiana,Blackford,18009,Donald Trump,republican,3350.0,4839,72.93707816242106
2016,Indiana,Boone,18011,Hillary Clinton,democrat,10181.0,32178,34.124350594938825
2016,Indiana,Boone,18011,Donald Trump,republican,19654.0,32178,65.87564940506117
2016,Indiana,Brown,18013,Hillary Clinton,democrat,2518.0,7945,33.42182107778073
2016,Indiana,Brown,18013,Donald Trump,republican,5016.0,7945,66.57817892221928
2016,Indiana,Carroll,18015,Hillary Clinton,democrat,1892.0,8643,23.17207593386405
2016,Indiana,Carroll,18015,Donald Trump,republican,6273.0,8643,76.82792406613595
2016,Indiana,Cass,18017,Hillary Clinton,democrat,3759.0,14209,27.927191679049034
2016,Indiana,Cass,18017,Donald Trump,republican,9701.0,14209,72.07280832095097
2016,Indiana,Clark,18019,Hillary Clinton,democrat,18808.0,51147,38.50705321130971
2016,Indiana,Clark,18019,Donald Trump,republican,30035.0,51147,61.49294678869029
2016,Indiana,Clay,18021,Hillary Clinton,democrat,2306.0,11282,21.27895173941128
2016,Indiana,Clay,18021,Donald Trump,republican,8531.0,11282,78.72104826058873
2016,Indiana,Clinton,18023,Hillary Clinton,democrat,2819.0,11936,24.837004405286347
2016,Indiana,Clinton,18023,Donald Trump,republican,8531.0,11936,75.16299559471366
2016,Indiana,Crawford,18025,Hillary Clinton,democrat,1323.0,4593,30.49792531120332
2016,Indiana,Crawford,18025,Donald Trump,republican,3015.0,4593,69.50207468879668
2016,Indiana,Daviess,18027,Hillary Clinton,democrat,1800.0,10768,17.399710004833253
2016,Indiana,Daviess,18027,Donald Trump,republican,8545.0,10768,82.60028999516675
2016,Indiana,Dearborn,18029,Hillary Clinton,democrat,4883.0,23987,21.234127674378158
2016,Indiana,Dearborn,18029,Donald Trump,republican,18113.0,23987,78.76587232562184
2016,Indiana,Decatur,18031,Hillary Clinton,democrat,2121.0,11127,19.988690981057392
2016,Indiana,Decatur,18031,Donald Trump,republican,8490.0,11127,80.01130901894261
2016,Indiana,DeKalb,18033,Hillary Clinton,democrat,3942.0,16902,24.64366091522881
2016,Indiana,DeKalb,18033,Donald Trump,republican,12054.0,16902,75.35633908477121
2016,Indiana,Delaware,18035,Hillary Clinton,democrat,18153.0,45123,42.79752923425123
2016,Indiana,Delaware,18035,Donald Trump,republican,24263.0,45123,57.20247076574878
2016,Indiana,Dubois,18037,Hillary Clinton,democrat,5389.0,19984,28.735203156659914
2016,Indiana,Dubois,18037,Donald Trump,republican,13365.0,19984,71.2647968433401
2016,Indiana,Elkhart,18039,Hillary Clinton,democrat,20740.0,65630,33.127286086220394
2016,Indiana,Elkhart,18039,Donald Trump,republican,41867.0,65630,66.8727139137796
2016,Indiana,Fayette,18041,Hillary Clinton,democrat,2252.0,9530,24.771752282477173
2016,Indiana,Fayette,18041,Donald Trump,republican,6839.0,9530,75.2282477175228
2016,Indiana,Floyd,18043,Hillary Clinton,democrat,13945.0,37425,39.41826610509653
2016,Indiana,Floyd,18043,Donald Trump,republican,21432.0,37425,60.58173389490346
2016,Indiana,Fountain,18045,Hillary Clinton,democrat,1476.0,7492,20.678061081535443
2016,Indiana,Fountain,18045,Donald Trump,republican,5662.0,7492,79.32193891846454
2016,Indiana,Franklin,18047,Hillary Clinton,democrat,1969.0,11013,18.509118255311147
2016,Indiana,Franklin,18047,Donald Trump,republican,8669.0,11013,81.49088174468885
2016,Indiana,Fulton,18049,Hillary Clinton,democrat,1960.0,8374,24.592220828105397
2016,Indiana,Fulton,18049,Donald Trump,republican,6010.0,8374,75.4077791718946
2016,Indiana,Gibson,18051,Hillary Clinton,democrat,3721.0,15484,25.13849479800027
2016,Indiana,Gibson,18051,Donald Trump,republican,11081.0,15484,74.86150520199973
2016,Indiana,Grant,18053,Hillary Clinton,democrat,7010.0,25312,29.186443500707803
2016,Indiana,Grant,18053,Donald Trump,republican,17008.0,25312,70.8135564992922
2016,Indiana,Greene,18055,Hillary Clinton,democrat,2929.0,13801,22.179312433742236
2016,Indiana,Greene,18055,Donald Trump,republican,10277.0,13801,77.82068756625776
2016,Indiana,Hamilton,18057,Hillary Clinton,democrat,57263.0,154256,39.58262768979795
2016,Indiana,Hamilton,18057,Donald Trump,republican,87404.0,154256,60.41737231020205
2016,Indiana,Hancock,18059,Hillary Clinton,democrat,8904.0,36181,26.205191594561185
2016,Indiana,Hancock,18059,Donald Trump,republican,25074.0,36181,73.79480840543881
2016,Indiana,Harrison,18061,Hillary Clinton,democrat,4783.0,18558,26.98296287938621
2016,Indiana,Harrison,18061,Donald Trump,republican,12943.0,18558,73.0170371206138
2016,Indiana,Hendricks,18063,Hillary Clinton,democrat,22600.0,75559,31.859255395632744
2016,Indiana,Hendricks,18063,Donald Trump,republican,48337.0,75559,68.14074460436726
2016,Indiana,Henry,18065,Hillary Clinton,democrat,5124.0,20155,26.94147957305852
2016,Indiana,Henry,18065,Donald Trump,republican,13895.0,20155,73.05852042694148
2016,Indiana,Howard,18067,Hillary Clinton,democrat,11215.0,36843,32.143880768128405
2016,Indiana,Howard,18067,Donald Trump,republican,23675.0,36843,67.8561192318716
2016,Indiana,Huntington,18069,Hillary Clinton,democrat,3506.0,16043,23.13427911580337
2016,Indiana,Huntington,18069,Donald Trump,republican,11649.0,16043,76.86572088419662
2016,Indiana,Jackson,18071,Hillary Clinton,democrat,3843.0,17573,23.0092204526404
2016,Indiana,Jackson,18071,Donald Trump,republican,12859.0,17573,76.9907795473596
2016,Indiana,Jasper,18073,Hillary Clinton,democrat,3329.0,13378,26.189914247502166
2016,Indiana,Jasper,18073,Donald Trump,republican,9382.0,13378,73.81008575249784
2016,Indiana,Jay,18075,Hillary Clinton,democrat,1889.0,7986,24.901133667281837
2016,Indiana,Jay,18075,Donald Trump,republican,5697.0,7986,75.09886633271816
2016,Indiana,Jefferson,18077,Hillary Clinton,democrat,4326.0,13544,33.60783095090118
2016,Indiana,Jefferson,18077,Donald Trump,republican,8546.0,13544,66.39216904909883
2016,Indiana,Jennings,18079,Hillary Clinton,democrat,2364.0,11150,22.327162825840574
2016,Indiana,Jennings,18079,Donald Trump,republican,8224.0,11150,77.67283717415944
2016,Indiana,Johnson,18081,Hillary Clinton,democrat,17318.0,66500,27.587854844362315
2016,Indiana,Johnson,18081,Donald Trump,republican,45456.0,66500,72.41214515563769
2016,Indiana,Knox,18083,Hillary Clinton,democrat,3772.0,15516,25.402383998922485
2016,Indiana,Knox,18083,Donald Trump,republican,11077.0,15516,74.59761600107751
2016,Indiana,Kosciusko,18085,Hillary Clinton,democrat,6313.0,32084,20.87080137529754
2016,Indiana,Kosciusko,18085,Donald Trump,republican,23935.0,32084,79.12919862470245
2016,Indiana,LaGrange,18087,Hillary Clinton,democrat,2080.0,9566,22.8445908841296
2016,Indiana,LaGrange,18087,Donald Trump,republican,7025.0,9566,77.15540911587041
2016,Indiana,Lake,18089,Hillary Clinton,democrat,116935.0,201205,60.726526796842535
2016,Indiana,Lake,18089,Donald Trump,republican,75625.0,201205,39.273473203157465
2016,Indiana,LaPorte,18091,Hillary Clinton,democrat,19798.0,45203,46.599976462280814
2016,Indiana,LaPorte,18091,Donald Trump,republican,22687.0,45203,53.400023537719186
2016,Indiana,Lawrence,18093,Hillary Clinton,democrat,4210.0,19152,23.074815017813098
2016,Indiana,Lawrence,18093,Donald Trump,republican,14035.0,19152,76.9251849821869
2016,Indiana,Madison,18095,Hillary Clinton,democrat,18595.0,53909,36.481528712405094
2016,Indiana,Madison,18095,Donald Trump,republican,32376.0,53909,63.5184712875949
2016,Indiana,Marion,18097,Hillary Clinton,democrat,212899.0,362372,62.02284572290893
2016,Indiana,Marion,18097,Donald Trump,republican,130360.0,362372,37.97715427709107
2016,Indiana,Marshall,18099,Hillary Clinton,democrat,4798.0,18082,28.08147020952827
2016,Indiana,Marshall,18099,Donald Trump,republican,12288.0,18082,71.91852979047174
2016,Indiana,Martin,18101,Hillary Clinton,democrat,881.0,4809,19.24421144604631
2016,Indiana,Martin,18101,Donald Trump,republican,3697.0,4809,80.75578855395369
2016,Indiana,Miami,18103,Hillary Clinton,democrat,2766.0,13482,21.70944195902991
2016,Indiana,Miami,18103,Donald Trump,republican,9975.0,13482,78.2905580409701
2016,Indiana,Monroe,18105,Hillary Clinton,democrat,34216.0,58454,62.42884250474384
2016,Indiana,Monroe,18105,Donald Trump,republican,20592.0,58454,37.57115749525617
2016,Indiana,Montgomery,18107,Hillary Clinton,democrat,3362.0,15156,23.313223770889678
2016,Indiana,Montgomery,18107,Donald Trump,republican,11059.0,15156,76.68677622911032
2016,Indiana,Morgan,18109,Hillary Clinton,democrat,6040.0,31280,20.327118529985864
2016,Indiana,Morgan,18109,Donald Trump,republican,23674.0,31280,79.67288147001412
2016,Indiana,Newton,18111,Hillary Clinton,democrat,1404.0,5795,25.61576354679803
2016,Indiana,Newton,18111,Donald Trump,republican,4077.0,5795,74.38423645320195
2016,Indiana,Noble,18113,Hillary Clinton,democrat,3904.0,16890,24.245435349646005
2016,Indiana,Noble,18113,Donald Trump,republican,12198.0,16890,75.754564650354
2016,Indiana,Ohio,18115,Hillary Clinton,democrat,686.0,2921,24.465049928673324
2016,Indiana,Ohio,18115,Donald Trump,republican,2118.0,2921,75.53495007132669
2016,Indiana,Orange,18117,Hillary Clinton,democrat,2048.0,8192,26.085848936441216
2016,Indiana,Orange,18117,Donald Trump,republican,5803.0,8192,73.91415106355878
2016,Indiana,Owen,18119,Hillary Clinton,democrat,1946.0,8557,24.027657735522904
2016,Indiana,Owen,18119,Donald Trump,republican,6153.0,8557,75.97234226447709
2016,Indiana,Parke,18121,Hillary Clinton,democrat,1441.0,6582,22.858502538071065
2016,Indiana,Parke,18121,Donald Trump,republican,4863.0,6582,77.14149746192894
2016,Indiana,Perry,18123,Hillary Clinton,democrat,3062.0,8055,40.19427671304805
2016,Indiana,Perry,18123,Donald Trump,republican,4556.0,8055,59.80572328695195
2016,Indiana,Pike,18125,Hillary Clinton,democrat,1297.0,5977,22.774363476733974
2016,Indiana,Pike,18125,Donald Trump,republican,4398.0,5977,77.22563652326602
2016,Indiana,Porter,18127,Hillary Clinton,democrat,33676.0,77190,46.44453025873007
2016,Indiana,Porter,18127,Donald Trump,republican,38832.0,77190,53.55546974126993
2016,Indiana,Posey,18129,Hillary Clinton,democrat,3521.0,12467,29.52620545073375
2016,Indiana,Posey,18129,Donald Trump,republican,8404.0,12467,70.47379454926623
2016,Indiana,Pulaski,18131,Hillary Clinton,democrat,1327.0,5459,25.61281605867593
2016,Indiana,Pulaski,18131,Donald Trump,republican,3854.0,5459,74.38718394132407
2016,Indiana,Putnam,18133,Hillary Clinton,democrat,3356.0,14715,23.98342028156936
2016,Indiana,Putnam,18133,Donald Trump,republican,10637.0,14715,76.01657971843065
2016,Indiana,Randolph,18135,Hillary Clinton,democrat,2446.0,10458,24.550838100973607
2016,Indiana,Randolph,18135,Donald Trump,republican,7517.0,10458,75.44916189902641
2016,Indiana,Ripley,18137,Hillary Clinton,democrat,2471.0,12810,20.127066873014577
2016,Indiana,Ripley,18137,Donald Trump,republican,9806.0,12810,79.87293312698543
2016,Indiana,Rush,18139,Hillary Clinton,democrat,1525.0,7214,22.37054422766613
2016,Indiana,Rush,18139,Donald Trump,republican,5292.0,7214,77.62945577233388
2016,Indiana,St. Joseph,18141,Hillary Clinton,democrat,52252.0,110060,50.110766929118746
2016,Indiana,St. Joseph,18141,Donald Trump,republican,52021.0,110060,49.889233070881254
2016,Indiana,Scott,18143,Hillary Clinton,democrat,2642.0,9101,30.312069756769162
2016,Indiana,Scott,18143,Donald Trump,republican,6074.0,9101,69.68793024323085
2016,Indiana,Shelby,18145,Hillary Clinton,democrat,4247.0,17994,25.033893309755374
2016,Indiana,Shelby,18145,Donald Trump,republican,12718.0,17994,74.96610669024463
2016,Indiana,Spencer,18147,Hillary Clinton,democrat,2861.0,9979,30.329693628750128
2016,Indiana,Spencer,18147,Donald Trump,republican,6572.0,9979,69.67030637124985
2016,Indiana,Starke,18149,Hillary Clinton,democrat,2489.0,9226,28.10523938572719
2016,Indiana,Starke,18149,Donald Trump,republican,6367.0,9226,71.89476061427281
2016,Indiana,Steuben,18151,Hillary Clinton,democrat,3744.0,14566,26.97989478994019
2016,Indiana,Steuben,18151,Donald Trump,republican,10133.0,14566,73.02010521005981
2016,Indiana,Sullivan,18153,Hillary Clinton,democrat,2113.0,8559,25.609017088837717
2016,Indiana,Sullivan,18153,Donald Trump,republican,6138.0,8559,74.39098291116228
2016,Indiana,Switzerland,18155,Hillary Clinton,democrat,930.0,3699,26.662844036697248
2016,Indiana,Switzerland,18155,Donald Trump,republican,2558.0,3699,73.33715596330275
2016,Indiana,Tippecanoe,18157,Hillary Clinton,democrat,27282.0,62515,46.99741602067184
2016,Indiana,Tippecanoe,18157,Donald Trump,republican,30768.0,62515,53.00258397932817
2016,Indiana,Tipton,18159,Hillary Clinton,democrat,1587.0,7510,22.115384615384613
2016,Indiana,Tipton,18159,Donald Trump,republican,5589.0,7510,77.88461538461539
2016,Indiana,Union,18161,Hillary Clinton,democrat,715.0,3291,22.62658227848101
2016,Indiana,Union,18161,Donald Trump,republican,2445.0,3291,77.37341772151899
2016,Indiana,Vanderburgh,18163,Hillary Clinton,democrat,28530.0,72507,41.33225161533336
2016,Indiana,Vanderburgh,18163,Donald Trump,republican,40496.0,72507,58.66774838466665
2016,Indiana,Vermillion,18165,Hillary Clinton,democrat,2081.0,6939,31.558993023961172
2016,Indiana,Vermillion,18165,Donald Trump,republican,4513.0,6939,68.44100697603882
2016,Indiana,Vigo,18167,Hillary Clinton,democrat,15931.0,39818,42.069821485158975
2016,Indiana,Vigo,18167,Donald Trump,republican,21937.0,39818,57.93017851484103
2016,Indiana,Wabash,18169,Hillary Clinton,democrat,3018.0,13468,23.506503621777398
2016,Indiana,Wabash,18169,Donald Trump,republican,9821.0,13468,76.49349637822259
2016,Indiana,Warren,18171,Hillary Clinton,democrat,839.0,3930,22.451164035322453
2016,Indiana,Warren,18171,Donald Trump,republican,2898.0,3930,77.54883596467755
2016,Indiana,Warrick,18173,Hillary Clinton,democrat,9086.0,29589,32.22100074470726
2016,Indiana,Warrick,18173,Donald Trump,republican,19113.0,29589,67.77899925529275
2016,Indiana,Washington,18175,Hillary Clinton,democrat,2636.0,11382,24.306131857999077
2016,Indiana,Washington,18175,Donald Trump,republican,8209.0,11382,75.69386814200092
2016,Indiana,Wayne,18177,Hillary Clinton,democrat,8322.0,25579,34.17659137577002
